지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
129,서산,2025-05-22 09:00,19.1,0,1.3,97,0,.27,,9
129,서산,2025-05-22 10:00,19.9,,.7,93,0,.65,,9
129,서산,2025-05-22 11:00,21.7,,1.3,85,0,1.4,,9
129,서산,2025-05-22 12:00,22.1,,1.7,82,0,.95,,9
129,서산,2025-05-22 13:00,21.8,,1.6,83,0,.57,,9
129,서산,2025-05-22 14:00,22.9,,1,79,0,1.19,,9
129,서산,2025-05-22 15:00,24.4,,1.2,74,.3,2.08,,7
129,서산,2025-05-22 16:00,25.6,,1.5,68,.8,2.35,,4
129,서산,2025-05-22 17:00,26,,1.8,64,1,1.87,,3
129,서산,2025-05-22 18:00,24.4,,1.3,70,.1,.58,,7
129,서산,2025-05-22 19:00,22.7,,1.1,72,0,.26,,9
129,서산,2025-05-22 20:00,21.4,,.9,77,0,.07,,6
129,서산,2025-05-22 21:00,20.1,,.3,83,,,,7
129,서산,2025-05-22 22:00,19.5,,.3,89,,,,9
129,서산,2025-05-22 23:00,19.1,,.1,93,,,,9
129,서산,2025-05-23 00:00,18.8,,.6,96,,,,8
129,서산,2025-05-23 01:00,18.9,,2,78,,,,7
129,서산,2025-05-23 02:00,18,,0,85,,,,9
129,서산,2025-05-23 03:00,17.6,,1.1,80,,,,8
129,서산,2025-05-23 04:00,17.8,,1.8,94,,,,8
129,서산,2025-05-23 05:00,17.8,,1.6,93,,,,8
129,서산,2025-05-23 06:00,17.7,,.9,94,0,.01,,9
129,서산,2025-05-23 07:00,17.9,,.9,93,0,.13,,9
129,서산,2025-05-23 08:00,17.8,,3.2,64,0,.26,,10
129,서산,2025-05-23 09:00,17.7,,2.4,57,0,.3,,9
129,서산,2025-05-23 10:00,17.1,.2,1.7,66,0,.3,,10
129,서산,2025-05-23 11:00,18.8,,2.3,55,0,.64,,10
129,서산,2025-05-23 12:00,20.5,,1.7,49,0,1.05,,10
129,서산,2025-05-23 13:00,20.9,,2.8,46,0,1.31,,10
129,서산,2025-05-23 14:00,21.6,,3.4,43,0,1.86,,10
129,서산,2025-05-23 15:00,21.6,,2.6,46,0,.98,,10
129,서산,2025-05-23 16:00,21.3,,2,48,0,.79,,10
129,서산,2025-05-23 17:00,21.5,,2.1,48,0,.62,,10
129,서산,2025-05-23 18:00,21.6,0,.7,47,0,.46,,10
129,서산,2025-05-23 19:00,20.5,,.5,59,0,.09,,10
129,서산,2025-05-23 20:00,19.5,,1.1,65,0,.02,,10
129,서산,2025-05-23 21:00,18.8,0,.7,71,,,,10
129,서산,2025-05-23 22:00,17.3,.3,.6,79,,,,10
129,서산,2025-05-23 23:00,16,1.2,1.2,92,,,,10
129,서산,2025-05-24 00:00,15.1,1.4,2,94,,,,10
129,서산,2025-05-24 01:00,14.3,1,3.4,92,,,,10
129,서산,2025-05-24 02:00,13.6,2.3,2.9,95,,,,10
129,서산,2025-05-24 03:00,12.8,2.9,2.7,96,,,,10
129,서산,2025-05-24 04:00,12.8,.1,3,93,,,,10
129,서산,2025-05-24 05:00,12.5,.1,3.3,90,,,,10
129,서산,2025-05-24 06:00,12.7,.1,3.5,89,0,.01,,9
129,서산,2025-05-24 07:00,13.1,0,3.2,84,0,.16,,10
129,서산,2025-05-24 08:00,13.6,,3.9,83,0,.3,,10
129,서산,2025-05-24 09:00,14.3,.2,4,83,0,.69,,9
129,서산,2025-05-24 10:00,15.2,,1.9,79,0,.74,,10
129,서산,2025-05-24 11:00,15.9,,2.7,71,0,.97,,10
129,서산,2025-05-24 12:00,16.2,0,3.8,68,0,1.08,,9
129,서산,2025-05-24 13:00,16.6,,3.8,63,0,1.28,,10
129,서산,2025-05-24 14:00,17.7,,3.3,57,0,1.58,,10
129,서산,2025-05-24 15:00,17.4,,4.5,61,0,.9,,10
129,서산,2025-05-24 16:00,17.9,,4.1,63,.5,1.92,,9
129,서산,2025-05-24 17:00,18.2,,3.6,59,.9,1.96,,6
129,서산,2025-05-24 18:00,18,,3.5,65,.8,1.14,,6
129,서산,2025-05-24 19:00,16.3,,4.1,65,.2,.29,,6
129,서산,2025-05-24 20:00,15.4,,2.8,73,0,.05,,6
129,서산,2025-05-24 21:00,15.3,,1.5,76,,,,9
129,서산,2025-05-24 22:00,15.3,,1.9,75,,,,9
129,서산,2025-05-24 23:00,15.2,,1.2,73,,,,9
129,서산,2025-05-25 00:00,14.7,,.5,75,,,,7
129,서산,2025-05-25 01:00,13.4,,.4,86,,,,3
129,서산,2025-05-25 02:00,11.8,,.1,93,,,,0
129,서산,2025-05-25 03:00,10.8,,.3,95,,,,0
129,서산,2025-05-25 04:00,10.2,,1.1,96,,,,0
129,서산,2025-05-25 05:00,10.3,,.5,97,,,,0
129,서산,2025-05-25 06:00,10.1,,.7,98,0,.04,,0
129,서산,2025-05-25 07:00,12.1,,.6,90,1,.38,,0
129,서산,2025-05-25 08:00,14,,.8,83,1,1.02,,0
129,서산,2025-05-25 09:00,16.3,,1.7,63,1,1.68,,0
129,서산,2025-05-25 10:00,18,,2.1,59,1,2.4,,0
129,서산,2025-05-25 11:00,19.2,,2.1,57,1,2.92,,0
129,서산,2025-05-25 12:00,20.5,,2.8,57,1,3.32,,0
129,서산,2025-05-25 13:00,20.2,,4.1,55,1,3.52,,2
129,서산,2025-05-25 14:00,20.7,,4.6,55,1,3.38,,1
129,서산,2025-05-25 15:00,21.1,,3.3,53,1,3.04,,0
129,서산,2025-05-25 16:00,21.5,,3.5,54,1,2.52,,0
129,서산,2025-05-25 17:00,20.4,,3.8,57,1,1.87,,0
129,서산,2025-05-25 18:00,18.8,,3.8,61,1,1.17,,0
129,서산,2025-05-25 19:00,17.4,,2.6,69,1,.5,,0
129,서산,2025-05-25 20:00,15.9,,1.6,80,.1,.06,,0
129,서산,2025-05-25 21:00,14.9,,1.3,86,,,,0
129,서산,2025-05-25 22:00,14.4,,1.6,88,,,,0
129,서산,2025-05-25 23:00,14,,1.5,87,,,,1
129,서산,2025-05-26 00:00,14,,2.4,86,,,,6
129,서산,2025-05-26 01:00,13.7,,1.9,85,,,,5
129,서산,2025-05-26 02:00,12.7,,.1,89,,,,4
129,서산,2025-05-26 03:00,11.5,,.6,93,,,,6
129,서산,2025-05-26 04:00,11.2,,1,94,,,,6
129,서산,2025-05-26 05:00,10.6,,.4,95,,,,4
129,서산,2025-05-26 06:00,10.4,,0,96,0,.05,,6
129,서산,2025-05-26 07:00,13,,0,91,.7,.48,,4
129,서산,2025-05-26 08:00,16.5,,.6,75,1,1.08,,3
129,서산,2025-05-26 09:00,18.4,,1.8,70,1,1.81,,4
129,서산,2025-05-26 10:00,19.9,,2.4,68,1,2.71,,4
129,서산,2025-05-26 11:00,21,,2.6,64,1,3.13,,0
129,서산,2025-05-26 12:00,22.2,,2.4,58,1,3.53,,0
129,서산,2025-05-26 13:00,22.7,,2.6,52,.7,2.6,,3
129,서산,2025-05-26 14:00,23.6,,3.1,55,1,3.06,,0
129,서산,2025-05-26 15:00,23.2,,3.3,59,1,2.8,,0
129,서산,2025-05-26 16:00,23,,3.5,56,1,2.27,,4
129,서산,2025-05-26 17:00,22.1,,3.5,52,1,1.83,,4
129,서산,2025-05-26 18:00,20.4,,2.9,65,1,1.09,,0
129,서산,2025-05-26 19:00,18.9,,2.9,73,.6,.41,,0
129,서산,2025-05-26 20:00,17.6,,1.4,82,0,.07,,2
129,서산,2025-05-26 21:00,16.6,,2.2,85,,,,0
129,서산,2025-05-26 22:00,15.8,,1.3,87,,,,0
129,서산,2025-05-26 23:00,15.4,,2,82,,,,0
129,서산,2025-05-27 00:00,15.3,,1.9,78,,,,0
129,서산,2025-05-27 01:00,14.5,,.2,83,,,,3
129,서산,2025-05-27 02:00,14.7,,2.8,83,,,,3
129,서산,2025-05-27 03:00,14.6,,.9,86,,,,4
129,서산,2025-05-27 04:00,13.1,,.2,92,,,,4
129,서산,2025-05-27 05:00,13.8,,1.2,94,,,,2
129,서산,2025-05-27 06:00,14.7,,1.8,90,0,.03,,0
129,서산,2025-05-27 07:00,15.6,,2,88,0,.28,,0
129,서산,2025-05-27 08:00,16.8,,2.6,84,.5,.94,,1
129,서산,2025-05-27 09:00,18.3,,2.8,78,1,1.72,,1
129,서산,2025-05-27 10:00,19.6,,2.8,75,1,2.33,,0
129,서산,2025-05-27 11:00,20.8,,3.5,63,1,2.91,,0
129,서산,2025-05-27 12:00,21.9,,3.1,63,1,3.2,,0
129,서산,2025-05-27 13:00,22.7,,2.7,62,1,3.27,,0
129,서산,2025-05-27 14:00,23.2,,2.7,56,1,3.22,,0
129,서산,2025-05-27 15:00,23.5,,3.1,57,1,2.88,,0
129,서산,2025-05-27 16:00,23.3,,3.2,58,1,2.33,,0
129,서산,2025-05-27 17:00,22.2,,2.8,59,1,1.68,,0
129,서산,2025-05-27 18:00,20.9,,2.4,68,1,.96,,0
129,서산,2025-05-27 19:00,19,,2.5,76,.5,.42,,0
129,서산,2025-05-27 20:00,17.6,,2,82,0,.06,,3
129,서산,2025-05-27 21:00,16.8,,1.1,89,,,,0
129,서산,2025-05-27 22:00,16.1,,1.3,92,,,,0
129,서산,2025-05-27 23:00,16.1,,.6,94,,,,4
129,서산,2025-05-28 00:00,15.8,0,1,94,,,,4
129,서산,2025-05-28 01:00,16,,1.6,95,,,,2
129,서산,2025-05-28 02:00,15.7,,1.3,95,,,,0
129,서산,2025-05-28 03:00,15.6,,1.2,96,,,,2
129,서산,2025-05-28 04:00,15.6,,1.3,95,,,,4
129,서산,2025-05-28 05:00,15.4,,.5,96,,,,7
129,서산,2025-05-28 06:00,15.5,,1.4,95,0,.01,,7
129,서산,2025-05-28 07:00,15.8,,1.2,94,0,.22,,0
129,서산,2025-05-28 08:00,16.9,,.9,91,.2,.68,,3
129,서산,2025-05-28 09:00,19.1,,1.2,80,.9,1.59,,4
129,서산,2025-05-28 10:00,20.8,,1.2,74,.5,1.97,,5
129,서산,2025-05-28 11:00,22.7,,1.6,53,.5,2.54,,7
129,서산,2025-05-28 12:00,23.7,,2.4,52,.7,2.67,,7
129,서산,2025-05-28 13:00,25.4,,1.9,39,1,3.41,,0
129,서산,2025-05-28 14:00,26.4,,1.7,34,1,3.31,,0
129,서산,2025-05-28 15:00,25.6,,3.1,54,1,2.91,,0
129,서산,2025-05-28 16:00,25.1,,3.4,49,1,2.43,,0
129,서산,2025-05-28 17:00,25.1,,3.6,37,1,1.81,,0
129,서산,2025-05-28 18:00,24.6,,3.2,38,1,1.16,,0
129,서산,2025-05-28 19:00,22.8,,2.9,43,.9,.47,,0
129,서산,2025-05-28 20:00,19.8,,1.5,58,.2,.07,,0
129,서산,2025-05-28 21:00,17.6,,1.7,67,,,,6
129,서산,2025-05-28 22:00,17,,1.1,71,,,,8
129,서산,2025-05-28 23:00,17,,.2,73,,,,9
129,서산,2025-05-29 00:00,15.7,,1,84,,,,0
129,서산,2025-05-29 01:00,14.9,,.1,84,,,,0
129,서산,2025-05-29 02:00,14.1,,1.2,90,,,,2
129,서산,2025-05-29 03:00,13.6,,.7,92,,,,0
129,서산,2025-05-29 04:00,13.4,,1.5,93,,,,3
129,서산,2025-05-29 05:00,13.2,,.9,91,,,,0
129,서산,2025-05-29 06:00,13.6,,.4,84,0,.04,,0
129,서산,2025-05-29 07:00,15.8,,1.5,75,.8,.4,,0
129,서산,2025-05-29 08:00,18.8,,1.7,65,1,1.03,,0
129,서산,2025-05-29 09:00,21.1,,2.3,57,1,1.69,,0
129,서산,2025-05-29 10:00,22.9,,1.6,53,1,2.36,,0
129,서산,2025-05-29 11:00,24.2,,1.8,52,1,2.88,,0
129,서산,2025-05-29 12:00,25.5,,2.2,45,1,3.22,,0
129,서산,2025-05-29 13:00,25.6,,3,41,1,3.39,,0
129,서산,2025-05-29 14:00,25.8,,2.7,45,1,3.14,,0
129,서산,2025-05-29 15:00,25.5,,2.1,43,1,2.81,,0
129,서산,2025-05-29 16:00,24.3,,3,40,.9,1.87,,3
129,서산,2025-05-29 17:00,24.2,,3.7,38,1,1.79,,0
129,서산,2025-05-29 18:00,22.4,,3.1,43,.8,.96,,0
129,서산,2025-05-29 19:00,21.6,,2.6,40,1,.48,,0
129,서산,2025-05-29 20:00,19.8,,2,39,.1,.07,,0
129,서산,2025-05-29 21:00,18.8,,1.3,36,,,,0
129,서산,2025-05-29 22:00,17,,.8,52,,,,5
129,서산,2025-05-29 23:00,15.9,,1.3,63,,,,3
129,서산,2025-05-30 00:00,16,,.9,58,,,,6
129,서산,2025-05-30 01:00,15.3,,1,61,,,,0
129,서산,2025-05-30 02:00,14.4,,.5,76,,,,0
129,서산,2025-05-30 03:00,14.1,,1.4,76,,,,0
129,서산,2025-05-30 04:00,13.7,,2.2,78,,,,0
129,서산,2025-05-30 05:00,13.4,,.4,85,,,,0
129,서산,2025-05-30 06:00,13,,.5,89,0,.04,,0
129,서산,2025-05-30 07:00,14.5,,.4,82,.3,.32,,10
129,서산,2025-05-30 08:00,17.7,,.6,59,1,.84,,0
129,서산,2025-05-30 09:00,19.6,,1.9,56,1,1.41,,0
129,서산,2025-05-30 10:00,21.3,,.9,56,1,2.08,,0
129,서산,2025-05-30 11:00,23,,2.3,53,1,2.58,,0
129,서산,2025-05-30 12:00,24.6,,1.8,52,1,2.92,,0
129,서산,2025-05-30 13:00,25.2,,2.2,49,1,3.12,,0
129,서산,2025-05-30 14:00,25.8,,2.5,46,1,3.14,,0
129,서산,2025-05-30 15:00,26.4,,2.2,34,1,2.94,,0
129,서산,2025-05-30 16:00,26.7,,2.5,27,1,2.53,,0
129,서산,2025-05-30 17:00,26.5,,2.3,31,1,1.85,,0
129,서산,2025-05-30 18:00,23.9,,3.5,44,1,1.09,,0
129,서산,2025-05-30 19:00,22,,2.2,47,.8,.46,,0
129,서산,2025-05-30 20:00,19.8,,1.5,56,0,.06,,0
129,서산,2025-05-30 21:00,18.5,,.2,64,,,,0
129,서산,2025-05-30 22:00,17.4,,1,67,,,,0
129,서산,2025-05-30 23:00,16.7,,1.8,66,,,,0
129,서산,2025-05-31 00:00,15.6,,.2,66,,,,5
129,서산,2025-05-31 01:00,14.8,,.6,74,,,,4
129,서산,2025-05-31 02:00,14,,.6,81,,,,4
129,서산,2025-05-31 03:00,13.7,,.9,82,,,,6
129,서산,2025-05-31 04:00,13.4,,0,87,,,,5
129,서산,2025-05-31 05:00,13.3,,0,92,,,,6
129,서산,2025-05-31 06:00,13.6,,1.4,88,0,.05,,4
129,서산,2025-05-31 07:00,15.3,,.9,82,0,.34,,6
129,서산,2025-05-31 08:00,17.5,,1.6,76,.9,.92,,7
129,서산,2025-05-31 09:00,18.9,,2.8,69,.2,1.26,,9
129,서산,2025-05-31 10:00,19.6,,2.6,68,0,1.27,,9
129,서산,2025-05-31 11:00,20.5,,2.7,67,.1,1.86,,9
129,서산,2025-05-31 12:00,20.1,,2.8,66,0,1.71,,10
129,서산,2025-05-31 13:00,21.5,,2,65,.1,1.9,,10
129,서산,2025-05-31 14:00,22.9,,1.6,65,.3,2.11,,8
129,서산,2025-05-31 15:00,22.6,,3,66,.5,1.98,,9
129,서산,2025-05-31 16:00,24.2,,1.6,57,.6,1.94,,7
129,서산,2025-05-31 17:00,23.4,,3.1,56,.8,1.55,,8
129,서산,2025-05-31 18:00,21.9,,2.8,48,.6,.99,,8
129,서산,2025-05-31 19:00,20.3,,2.4,54,0,.39,,6
129,서산,2025-05-31 20:00,18.8,,1.5,64,0,.07,,7
129,서산,2025-05-31 21:00,17.1,,.9,71,,,,7
129,서산,2025-05-31 22:00,16,,.7,84,,,,7
129,서산,2025-05-31 23:00,15.7,,1.6,85,,,,7
129,서산,2025-06-01 00:00,15.4,,1.1,86,,,,7
129,서산,2025-06-01 01:00,15,,.5,90,,,,6
129,서산,2025-06-01 02:00,13.9,,.8,93,,,,2
129,서산,2025-06-01 03:00,13.6,,1.2,93,,,,6
129,서산,2025-06-01 04:00,13.5,,0,94,,,,6
129,서산,2025-06-01 05:00,13,,1.6,96,,,,3
129,서산,2025-06-01 06:00,13.8,,1,93,0,.05,,9
129,서산,2025-06-01 07:00,16.3,,.3,81,.9,.54,,4
129,서산,2025-06-01 08:00,17.9,,1.7,79,1,1.09,,0
129,서산,2025-06-01 09:00,20,,1.4,66,1,1.69,,0
129,서산,2025-06-01 10:00,22.6,,1.5,52,1,2.46,,0
129,서산,2025-06-01 11:00,24.3,,1.8,43,1,2.98,,0
129,서산,2025-06-01 12:00,25.7,,2,33,1,3.32,,0
129,서산,2025-06-01 13:00,27,,2.3,30,1,3.51,,3
129,서산,2025-06-01 14:00,26.7,,3.1,38,1,3.2,,4
129,서산,2025-06-01 15:00,26.9,,2.6,36,1,2.81,,7
129,서산,2025-06-01 16:00,25.7,,3.1,49,.9,2.06,,5
129,서산,2025-06-01 17:00,23.9,,2.4,48,.7,1.61,,8
129,서산,2025-06-01 18:00,22.5,,2.4,43,.2,.79,,8
129,서산,2025-06-01 19:00,21.2,,1.3,51,.1,.35,,7
129,서산,2025-06-01 20:00,19.5,,.7,55,0,.06,,7
129,서산,2025-06-01 21:00,18.1,,1.5,54,,,,8
129,서산,2025-06-01 22:00,17.5,,.6,59,,,,8
129,서산,2025-06-01 23:00,17,,.8,58,,,,7
129,서산,2025-06-02 00:00,16.9,,.4,66,,,,9
129,서산,2025-06-02 01:00,16.6,,.1,68,,,,10
129,서산,2025-06-02 02:00,16.4,,1.3,79,,,,10
129,서산,2025-06-02 03:00,16.2,,.1,81,,,,10
129,서산,2025-06-02 04:00,16.1,,.2,84,,,,10
129,서산,2025-06-02 05:00,16,,.8,82,,,,10
129,서산,2025-06-02 06:00,16.4,,.2,81,0,.01,,10
129,서산,2025-06-02 07:00,17.2,,1.2,69,0,.11,,10
129,서산,2025-06-02 08:00,17.9,,1.1,73,0,.24,,9
129,서산,2025-06-02 09:00,18.6,0,1.5,68,0,.3,,10
129,서산,2025-06-02 10:00,18.3,0,2.2,73,0,.4,,9
129,서산,2025-06-02 11:00,19,0,2.4,75,0,.87,,10
129,서산,2025-06-02 12:00,19.2,.3,1.8,69,0,.95,,10
129,서산,2025-06-02 13:00,20.9,,.9,57,0,1.45,,10
129,서산,2025-06-02 14:00,21.2,0,.4,52,0,1.25,,10
129,서산,2025-06-02 15:00,21.6,0,1.2,54,0,.97,,10
129,서산,2025-06-02 16:00,21.3,,2.8,49,0,.91,,10
129,서산,2025-06-02 17:00,20.6,,2.2,48,0,.69,,9
129,서산,2025-06-02 18:00,19.4,,3.6,40,0,.29,,9
129,서산,2025-06-02 19:00,19,,1.5,44,0,.16,,10
129,서산,2025-06-02 20:00,18.2,,1.4,49,0,.03,,10
129,서산,2025-06-02 21:00,17.8,,.7,57,,,,10
129,서산,2025-06-02 22:00,17.5,,.2,59,,,,10
129,서산,2025-06-02 23:00,17.1,,1.1,61,,,,9
129,서산,2025-06-03 00:00,16.9,,1.4,65,,,,9
129,서산,2025-06-03 01:00,16.8,,.2,71,,,,9
129,서산,2025-06-03 02:00,16.6,,1.2,76,,,,9
129,서산,2025-06-03 03:00,16.6,,.5,74,,,,8
129,서산,2025-06-03 04:00,15.8,,.3,81,,,,7
129,서산,2025-06-03 05:00,14.6,,0,87,,,,6
129,서산,2025-06-03 06:00,16.4,,2.3,69,0,.04,,2
129,서산,2025-06-03 07:00,17.4,,1.1,66,.9,.45,,0
129,서산,2025-06-03 08:00,19,,2.8,61,1,1.09,,0
129,서산,2025-06-03 09:00,20.4,,3.8,57,1,1.89,,0
129,서산,2025-06-03 10:00,22,,2.8,52,1,2.57,,0
129,서산,2025-06-03 11:00,22.7,,3,53,1,3.11,,1
129,서산,2025-06-03 12:00,23.3,,4.9,56,.9,3.25,,3
129,서산,2025-06-03 13:00,22.8,,4.3,62,1,3.55,,3
129,서산,2025-06-03 14:00,22.6,,4.3,65,.9,3.22,,4
129,서산,2025-06-03 15:00,23.1,,3.7,61,1,3.26,,1
129,서산,2025-06-03 16:00,23.6,,3.9,47,1,2.74,,0
129,서산,2025-06-03 17:00,23.9,,4.1,32,1,2.2,,0
129,서산,2025-06-03 18:00,23.4,,4.2,34,1,1.44,,0
129,서산,2025-06-03 19:00,22.1,,3.2,37,1,.67,,0
129,서산,2025-06-03 20:00,18.6,,3.7,70,.5,.11,,0
129,서산,2025-06-03 21:00,17.1,,2,77,,,,0
129,서산,2025-06-03 22:00,16.4,,1.5,75,,,,0
129,서산,2025-06-03 23:00,15.3,,1.6,78,,,,0
129,서산,2025-06-04 00:00,15.1,,1.9,84,,,,0
129,서산,2025-06-04 01:00,14.7,,1.6,84,,,,0
129,서산,2025-06-04 02:00,15,,1.2,83,,,,0
129,서산,2025-06-04 03:00,15,,1.6,86,,,,0
129,서산,2025-06-04 04:00,13.8,,0,90,,,,0
129,서산,2025-06-04 05:00,12.8,,.4,95,,,,0
129,서산,2025-06-04 06:00,14,,1.8,89,.1,.05,,0
129,서산,2025-06-04 07:00,16.7,,1,77,1,.51,,0
129,서산,2025-06-04 08:00,19.1,,2.5,69,1,1.21,,0
129,서산,2025-06-04 09:00,21,,3.8,60,1,1.96,,0
129,서산,2025-06-04 10:00,23,,3.4,48,1,2.61,,0
129,서산,2025-06-04 11:00,24,,3.7,38,1,3.15,,0
129,서산,2025-06-04 12:00,25,,4,35,1,3.5,,0
129,서산,2025-06-04 13:00,24.7,,6.2,31,1,3.63,,0
129,서산,2025-06-04 14:00,24.8,,6.9,33,1,3.56,,0
129,서산,2025-06-04 15:00,24.4,,7.7,31,1,3.28,,0
129,서산,2025-06-04 16:00,23.7,,8.1,33,1,2.81,,0
129,서산,2025-06-04 17:00,22.8,,6.6,36,1,2.18,,0
129,서산,2025-06-04 18:00,21.9,,5.8,43,1,1.42,,0
129,서산,2025-06-04 19:00,20.6,,3.6,47,1,.68,,0
129,서산,2025-06-04 20:00,18.8,,3.5,55,.5,.11,,0
129,서산,2025-06-04 21:00,17.8,,2.7,58,,,,0
129,서산,2025-06-04 22:00,16.4,,.6,65,,,,0
129,서산,2025-06-04 23:00,16.1,,1.7,67,,,,0
129,서산,2025-06-05 00:00,14.9,,.3,72,,,,0
129,서산,2025-06-05 01:00,13.6,,.7,81,,,,0
129,서산,2025-06-05 02:00,12.9,,1.1,88,,,,0
129,서산,2025-06-05 03:00,12.2,,.4,91,,,,0
129,서산,2025-06-05 04:00,11.7,,.5,94,,,,0
129,서산,2025-06-05 05:00,11.6,,.6,94,,,,0
129,서산,2025-06-05 06:00,11.7,,.2,94,.1,.05,,0
129,서산,2025-06-05 07:00,15.2,,0,82,1,.55,,0
129,서산,2025-06-05 08:00,17.5,,2.3,80,1,1.22,,0
129,서산,2025-06-05 09:00,19.9,,2.5,70,1,1.95,,3
129,서산,2025-06-05 10:00,21.2,,3.8,60,1,2.64,,0
129,서산,2025-06-05 11:00,22.4,,3.3,60,1,3.14,,1
129,서산,2025-06-05 12:00,23.7,,3.7,51,1,3.48,,4
129,서산,2025-06-05 13:00,24.3,,3.2,42,1,3.51,,4
129,서산,2025-06-05 14:00,24.9,,3.1,41,1,3.24,,7
129,서산,2025-06-05 15:00,25.4,,3.1,40,1,2.61,,7
129,서산,2025-06-05 16:00,24.8,,2.9,39,.9,2.07,,8
129,서산,2025-06-05 17:00,24.2,,3.5,40,.8,1.61,,7
129,서산,2025-06-05 18:00,23.3,,3.1,36,.4,.88,,8
129,서산,2025-06-05 19:00,21.8,,2,49,.5,.51,,3
129,서산,2025-06-05 20:00,20.3,,1.5,50,0,.06,,2
129,서산,2025-06-05 21:00,18.7,,.5,51,,,,0
129,서산,2025-06-05 22:00,18,,1.4,48,,,,0
129,서산,2025-06-05 23:00,17.8,,.8,52,,,,0
129,서산,2025-06-06 00:00,17.7,,1.6,49,,,,9
129,서산,2025-06-06 01:00,18,,1.8,51,,,,9
129,서산,2025-06-06 02:00,18.6,,2.2,59,,,,10
129,서산,2025-06-06 03:00,18.5,,1.4,62,,,,9
129,서산,2025-06-06 04:00,19.3,,1.2,47,,,,9
129,서산,2025-06-06 05:00,19,,1.3,49,,,,9
129,서산,2025-06-06 06:00,19.1,,1.4,49,0,.02,,8
129,서산,2025-06-06 07:00,19.9,,1.6,49,0,.25,,9
129,서산,2025-06-06 08:00,21.4,,2.6,52,0,.65,,9
129,서산,2025-06-06 09:00,22.3,,3.5,47,0,.86,,9
129,서산,2025-06-06 10:00,23.7,,4.3,41,.2,1.52,,9
129,서산,2025-06-06 11:00,23.7,,4.9,42,.1,1.62,,9
129,서산,2025-06-06 12:00,24.6,,5.1,37,.8,2.34,,7
129,서산,2025-06-06 13:00,25.1,,5.4,37,1,2.8,,5
129,서산,2025-06-06 14:00,25.5,,4.8,36,1,3.12,,7
129,서산,2025-06-06 15:00,25.4,,5.8,37,1,3.23,,4
129,서산,2025-06-06 16:00,24.6,,5.1,40,.4,1.6,,8
129,서산,2025-06-06 17:00,24.6,,4.5,40,.8,1.55,,8
129,서산,2025-06-06 18:00,24,,4.7,44,1,1.34,,7
129,서산,2025-06-06 19:00,23.2,,2.9,45,.8,.53,,7
129,서산,2025-06-06 20:00,21.7,,3,50,.3,.15,,6
129,서산,2025-06-06 21:00,20.6,,2.8,57,,,,0
129,서산,2025-06-06 22:00,19.6,,1.9,62,,,,3
129,서산,2025-06-06 23:00,19.1,,2.6,73,,,,0
129,서산,2025-06-07 00:00,19.6,,2.3,64,,,,0
129,서산,2025-06-07 01:00,19.8,,3.3,63,,,,0
129,서산,2025-06-07 02:00,19.5,,2.5,66,,,,4
129,서산,2025-06-07 03:00,19.3,,1.8,66,,,,8
129,서산,2025-06-07 04:00,19.1,,2,74,,,,8
129,서산,2025-06-07 05:00,19.5,,2.4,73,,,,8
129,서산,2025-06-07 06:00,19.5,,2.4,74,0,.03,,7
129,서산,2025-06-07 07:00,20.4,,3.4,69,0,.31,,8
129,서산,2025-06-07 08:00,22.1,,3.7,62,.3,.84,,7
129,서산,2025-06-07 09:00,23.4,,4.5,58,1,1.72,,3
129,서산,2025-06-07 10:00,23.9,,4.2,57,1,2.32,,7
129,서산,2025-06-07 11:00,24.7,,4.4,57,1,2.73,,5
129,서산,2025-06-07 12:00,25.1,,4.2,58,.9,2.81,,7
129,서산,2025-06-07 13:00,26.5,,4.1,60,1,3.38,,4
129,서산,2025-06-07 14:00,26.2,,4.3,63,.8,2.93,,4
129,서산,2025-06-07 15:00,25.7,,4,65,.7,2.46,,4
129,서산,2025-06-07 16:00,25.8,,4.5,71,.4,1.45,,7
129,서산,2025-06-07 17:00,24.8,,3.6,73,.4,1.26,,8
129,서산,2025-06-07 18:00,23.9,,3.2,76,0,.46,,8
129,서산,2025-06-07 19:00,23,,2.8,80,0,.25,,8
129,서산,2025-06-07 20:00,22.5,,3.2,84,0,.06,,8
129,서산,2025-06-07 21:00,22,,2.5,85,,,,9
129,서산,2025-06-07 22:00,21.6,,2.3,87,,,,8
129,서산,2025-06-07 23:00,21.3,,1.7,89,,,,9
129,서산,2025-06-08 00:00,20.5,0,1.2,97,,,,9
129,서산,2025-06-08 01:00,20.4,,.9,96,,,,7
129,서산,2025-06-08 02:00,20.4,,1,96,,,,7
129,서산,2025-06-08 03:00,20.4,,1,97,,,,7
129,서산,2025-06-08 04:00,20.2,,1.5,98,,,,8
129,서산,2025-06-08 05:00,19.8,,1.1,98,,,,8
129,서산,2025-06-08 06:00,19.8,,.4,98,0,.01,,7
129,서산,2025-06-08 07:00,20.2,,.4,98,0,.11,,8
129,서산,2025-06-08 08:00,21,,1.1,96,0,.37,,7
129,서산,2025-06-08 09:00,21.5,,1.2,94,0,.49,,8
129,서산,2025-06-08 10:00,22.3,,2,90,0,.67,,7
129,서산,2025-06-08 11:00,24.5,,2.7,79,.3,1.94,,6
